User_ID,Name,Age,Gender,Join_Date,Salary,Country,Email,Purchase_Amount,Last_Login,Subscription_Status
287,Sarah Connor,58.0,Male,2022-01-13,70112.0,Nigeria,sarah.connor@mail.com,,2023-11-07,Inactive
288,Anna Lee,,Male,2024-01-18,71055.0,United States,anna.lee@email.com,480.61,2022-01-13,Active
289,Eve Black,,Female,2022-01-13,69328.0,United Kingdom,eve.black@mail.com,146.28,2022-02-26,Inactive
290,Jane Smith,,Male,2022-02-20,41681.0,United Kingdom,jane.smith@mail.com,,2023-01-04,Active
291,Robert Brown,,Male,2022-03-08,38817.0,United Kingdom,,,2022-04-22,Active
292,Linda White,30.0,Male,2023-10-01,,Canada,linda.white@mail.com,,2022-08-27,Active
293,,,Female,2024-03-29,32981.0,Nigeria,sarah.connor@mail.com,,2022-09-18,Active
294,Sam Wilson,67.0,Female,2022-12-08,,United States,sam.wilson@email.com,,2023-10-24,Inactive
295,Bob Gray,,Female,2022-01-13,,Nigeria,bob.gray@mail.com,,,Inactive
296,Michael Johnson,,Male,2022-01-13,69694.0,United States,michael.johnson@mail.com,,2022-10-06,Active
297,Emily Davis,30.0,Male,2022-06-29,81442.0,United Kingdom,emily.davis@email.com,8907.0,2022-01-13,Active
298,Robert Brown,,Female,2022-07-30,,South Korea,robert.brown@email.com,,2022-01-13,Active
299,John Doe,,Female,2022-07-17,64883.0,Canada,john.doe@mail.com,,2023-09-30,Active
300,Susan Green,,Male,2023-08-11,34668.0,Nigeria,susan.green@mail.com,,2022-02-21,Active
301,Mike Brown,30.0,Male,2022-11-16,,South Korea,mike.brown@email.com,8629.0,2024-04-12,Active
302,Linda White,,Female,2022-01-13,46911.0,Nigeria,linda.white@email.com,,2022-01-31,Active
303,Susan Green,,Male,2022-01-13,36745.0,United States,,5949.0,2023-08-28,Active
304,Emily Davis,48.0,Male,2022-08-02,67172.0,South Korea,emily.davis@mail.com,2276.0,2022-04-28,Active
305,Sarah Connor,,Male,2022-01-13,80550.0,Nigeria,,,2023-08-18,Inactive
306,Bob Gray,,Female,2022-07-30,,United Kingdom,,2462.0,,Active
307,Tom Hardy,,Male,2022-01-13,83788.0,United States,,8073.0,2022-11-22,Active
308,Alice Blue,,Female,2022-07-12,85047.0,United States,,,,Active
309,Chris O'Neil,,Male,2022-05-21,,Nigeria,chris.oneil@mail.com,7948.0,2023-01-29,Inactive
310,Alice Blue,,Female,2023-12-31,,Nigeria,alice.blue@email.com,,2023-05-09,Active
311,Michael Johnson,30.0,Male,2022-09-09,,South Korea,michael.johnson@mail.com,6628.0,2022-01-13,Active
312,Robert Brown,,Female,2022-01-13,47068.0,Canada,robert.brown@mail.com,5780.0,,Active
313,Mike Brown,,Female,2023-09-23,86220.0,United States,mike.brown@mail.com,,2022-06-29,Active
314,Anna Lee,20.0,Female,2023-09-02,79332.0,Nigeria,anna.lee@email.com,,2024-05-12,Active
315,Sarah Connor,,Male,2023-05-03,,Nigeria,,138.69,2024-03-27,Active
316,Sam Wilson,30.0,Female,2022-01-13,72733.0,Nigeria,,5183.0,2022-01-13,Inactive
317,Sam Wilson,,Male,2022-01-11,30783.0,United States,sam.wilson@mail.com,,2022-09-15,Active
318,Mike Brown,30.0,Female,2022-05-05,,United States,,331.63,2022-09-17,Active
319,Bob Gray,,Female,2024-02-28,40614.0,United Kingdom,bob.gray@email.com,,2022-09-29,Active
320,Eve Black,,Female,2023-05-19,65430.0,United Kingdom,eve.black@mail.com,325.24,,Active
321,Michael Johnson,,Female,2023-10-18,73555.0,United Kingdom,michael.johnson@email.com,1060.0,2024-02-29,Active
322,Tom Hardy,30.0,Female,2022-01-04,,South Korea,,173.39,2023-10-25,Active
323,Robert Brown,,Female,2022-06-30,73301.0,United Kingdom,robert.brown@mail.com,,,Active
324,David Kim,,Male,2022-09-02,,United Kingdom,,271.63,2022-12-12,Active
325,David Kim,,Female,2022-01-13,45268.0,United States,david.kim@mail.com,,2023-09-26,Inactive
326,John Doe,21.0,Female,2022-01-13,34191.0,United States,,301.54,2023-03-13,Active
327,Sarah Connor,,Male,2024-05-06,68868.0,Nigeria,sarah.connor@email.com,,2023-07-21,Inactive
328,Jane Smith,,Male,2024-06-19,30416.0,United States,jane.smith@email.com,,2024-03-22,Inactive
329,Chris O'Neil,,Female,2022-01-13,,Canada,chris.oneil@mail.com,,2023-07-26,Active
330,Sam Wilson,30.0,Male,2022-08-13,48115.0,United Kingdom,sam.wilson@email.com,,2023-11-18,Active
331,Linda White,30.0,Female,2022-02-14,65216.0,United States,linda.white@email.com,,2023-08-30,Inactive
332,Robert Brown,,Male,2022-08-31,54610.0,United States,,,2023-09-17,Active
333,Susan Green,,Male,2022-10-04,38336.0,United States,,,2022-12-18,Active
334,Anna Lee,30.0,Male,2024-05-25,,Canada,anna.lee@email.com,299.87,2024-01-24,Active
335,Alice Blue,30.0,Male,2023-03-04,,South Korea,alice.blue@email.com,218.59,2022-01-13,Active
336,Alice Blue,,Female,2023-10-26,,United Kingdom,alice.blue@email.com,,2022-05-22,Active
337,Bob Gray,,Female,2022-12-07,57911.0,South Korea,bob.gray@mail.com,2326.0,2022-01-13,Active
338,Jane Smith,30.0,Male,2023-01-10,,United States,jane.smith@mail.com,,2022-01-13,Inactive
339,Emily Davis,,Female,2022-10-11,54432.0,Canada,,8703.0,2023-06-30,Active
340,Susan Green,,Female,2022-03-31,88847.0,United Kingdom,susan.green@email.com,,2022-01-13,Active
341,Linda White,,Female,2022-12-22,,United States,,4806.0,2023-02-26,Active
342,Sam Wilson,,Male,2022-05-16,81725.0,United Kingdom,,,2022-01-13,Inactive
343,Kate Moss,,Female,2022-04-30,67652.0,Canada,,,2022-06-01,Active
344,Anna Lee,,Female,2024-02-26,50985.0,United States,anna.lee@mail.com,,2022-01-13,Active
345,Robert Brown,64.0,Female,2023-11-26,31625.0,United Kingdom,,1901.0,2023-08-21,Inactive
346,John Doe,30.0,Female,2022-07-19,,South Korea,john.doe@email.com,,2023-03-14,Active
347,John Doe,,Male,2022-03-31,78596.0,Canada,,,2023-08-25,Inactive
348,Linda White,51.0,Male,2024-02-14,30433.0,United Kingdom,,,2022-01-13,Active
349,Jane Smith,,Female,2023-07-27,31758.0,United States,,157.08,2022-10-22,Active
350,,,Male,2022-01-13,,Nigeria,,,2023-08-13,Inactive
351,Jane Smith,,Female,2022-02-24,,Nigeria,jane.smith@email.com,2258.0,2023-10-06,Active
352,Anna Lee,,Female,2023-12-16,,Nigeria,anna.lee@email.com,,2023-02-26,Active
353,David Kim,30.0,Male,2023-12-08,60178.0,United States,david.kim@email.com,,2022-01-13,Active
354,Robert Brown,,Male,2022-08-16,75091.0,United Kingdom,robert.brown@email.com,112.82,,Active
355,,,Male,2023-08-31,37793.0,United States,alice.blue@email.com,157.81,2022-07-30,Active
356,John Doe,30.0,Male,2022-01-13,,United Kingdom,john.doe@mail.com,1229.0,2022-07-16,Active
357,John Doe,30.0,Female,2022-01-13,42132.0,United States,john.doe@email.com,,2023-02-22,Active
358,Bob Gray,,Female,2022-10-23,51503.0,United States,,,2023-02-22,Inactive
359,Mike Brown,,Male,2022-07-03,74046.0,Nigeria,,266.1,2023-02-15,Active
360,Susan Green,30.0,Female,2022-05-06,77526.0,United Kingdom,susan.green@mail.com,,2023-11-14,Active
361,Michael Johnson,47.0,Male,2023-05-17,71180.0,United States,michael.johnson@email.com,371.52,2023-01-27,Active
362,Sarah Connor,,Female,2022-07-26,,United Kingdom,sarah.connor@mail.com,178.37,2022-02-02,Active
363,Bob Gray,,Male,2022-01-13,73215.0,United States,,,2022-01-13,Active
364,Eve Black,28.0,Female,2022-01-13,,Nigeria,,,2022-12-24,Active
365,Sarah Connor,,Male,2023-11-09,,United Kingdom,sarah.connor@mail.com,,2022-01-13,Active
366,Jane Smith,30.0,Female,2022-10-01,68534.0,Nigeria,,,2023-11-23,Active
367,Sam Wilson,,Male,2022-11-03,43222.0,United States,sam.wilson@mail.com,,2022-01-13,Active
368,Sarah Connor,30.0,Male,2023-05-02,52761.0,United Kingdom,sarah.connor@mail.com,,2022-01-13,Active
369,Bob Gray,53.0,Female,2022-01-13,62715.0,Canada,,8106.0,2022-03-03,Active
370,Chris O'Neil,,Female,2022-11-23,85441.0,United Kingdom,,,2022-06-03,Inactive
371,Linda White,,Female,2022-02-07,47872.0,United States,,396.94,2023-05-13,Active
372,Robert Brown,,Female,2023-11-05,,United States,robert.brown@email.com,64.85,2024-04-28,Active
373,Emily Davis,,Male,2024-01-25,57713.0,United States,emily.davis@email.com,,2023-08-27,Active
374,Susan Green,30.0,Female,2023-05-02,87634.0,Nigeria,,1345.0,,Active
375,Emily Davis,,Female,2022-01-13,86816.0,Canada,,,,Inactive
376,Linda White,,Male,2024-06-19,47959.0,Canada,,371.1,2022-01-13,Active
377,Susan Green,,Male,2023-04-10,,United States,susan.green@mail.com,227.27,2023-10-06,Active
378,Mike Brown,,Female,2022-01-13,74941.0,Nigeria,,,2023-08-31,Inactive
379,Mike Brown,,Male,2022-08-18,,United Kingdom,mike.brown@email.com,,,Active
380,Alice Blue,,Female,2023-08-04,,Nigeria,,,2022-07-15,Active
381,Tom Hardy,,Female,2023-11-25,41820.0,United States,tom.hardy@email.com,4858.0,2022-01-13,Active
382,,,Female,2023-12-05,76429.0,United Kingdom,mike.brown@email.com,,2022-01-13,Active
383,,,Female,2023-11-19,,United States,jane.smith@mail.com,,2024-06-17,Active
384,Robert Brown,,Male,2022-11-17,62716.0,Nigeria,,5321.0,2022-06-18,Inactive
385,Kate Moss,60.0,Female,2022-06-02,42002.0,Canada,,90.14,2023-05-22,Active
386,Kate Moss,,Female,2022-05-07,43351.0,United States,kate.moss@email.com,4479.0,2022-01-05,Active
387,Emily Davis,,Male,2022-10-19,,United States,,,2022-10-03,Active
388,Bob Gray,,Female,2024-06-02,51179.0,United States,bob.gray@mail.com,,2022-09-03,Active
389,David Kim,,Female,2024-02-10,49565.0,Nigeria,david.kim@mail.com,,2022-01-13,Inactive
390,Eve Black,,Male,2023-09-07,79577.0,Nigeria,eve.black@mail.com,101.31,,Active
391,Bob Gray,,Male,2023-10-07,60685.0,United States,,,2022-01-13,Active
392,Jane Smith,,Male,2023-04-21,,United States,jane.smith@mail.com,,2024-05-13,Active
393,Alice Blue,30.0,Female,2022-01-13,82942.0,Nigeria,alice.blue@email.com,113.42,2022-01-19,Active
394,John Doe,,Female,2024-06-08,,Nigeria,john.doe@mail.com,,,Inactive
395,John Doe,,Female,2024-05-29,,United States,john.doe@mail.com,,,Active
396,Chris O'Neil,,Female,2024-01-27,60899.0,Canada,chris.oneil@mail.com,128.89,2022-04-16,Active
397,Kate Moss,,Female,2023-06-10,76811.0,South Korea,kate.moss@email.com,,2023-03-04,Active
398,Susan Green,,Male,2024-01-14,52534.0,United Kingdom,susan.green@mail.com,6556.0,2024-01-03,Active
399,Tom Hardy,,Female,2023-09-29,,United States,tom.hardy@mail.com,,2022-04-14,Active
400,Emily Davis,,Male,2023-01-01,,United States,emily.davis@email.com,175.49,2023-05-14,Active
401,Jane Smith,,Female,2024-06-13,58693.0,United States,jane.smith@email.com,2669.0,,Active
402,Anna Lee,,Female,2022-01-13,,United States,anna.lee@email.com,327.08,2023-03-26,Inactive
403,Eve Black,50.0,Male,2023-01-17,,United Kingdom,eve.black@email.com,,2023-03-16,Active
404,Sam Wilson,,Female,2022-01-13,34560.0,Nigeria,,,,Active
405,Chris O'Neil,,Female,2023-02-16,89587.0,United States,,,2022-07-30,Active
406,David Kim,30.0,Male,2022-01-13,65441.0,United Kingdom,david.kim@email.com,,2022-06-13,Active
407,Michael Johnson,,Female,2023-06-02,85154.0,United Kingdom,michael.johnson@mail.com,258.67,2023-08-10,Active
408,Emily Davis,,Female,2023-11-13,49608.0,United States,emily.davis@mail.com,195.06,2023-08-20,Active
409,Sarah Connor,45.0,Male,2022-03-05,61211.0,Canada,sarah.connor@email.com,7598.0,2024-03-08,Active
410,Eve Black,,Female,2024-04-23,63147.0,Canada,eve.black@mail.com,9408.0,2022-08-06,Active
411,Anna Lee,30.0,Female,2022-04-23,67471.0,United States,anna.lee@mail.com,,2023-05-13,Inactive
412,,,Female,2024-04-18,,Nigeria,alice.blue@email.com,8883.0,2023-04-09,Active
413,Chris O'Neil,,Female,2023-04-05,,Nigeria,,6554.0,,Active
414,Michael Johnson,30.0,Female,2022-01-13,72281.0,South Korea,michael.johnson@email.com,9877.0,2023-08-07,Active
415,John Doe,52.0,Male,2024-03-16,,Canada,john.doe@email.com,,2023-05-19,Active
416,Anna Lee,,Male,2022-04-04,65506.0,United Kingdom,anna.lee@email.com,,2023-02-22,Active
417,Robert Brown,,Female,2022-04-12,57054.0,United Kingdom,,,2023-09-04,Active
418,Sam Wilson,25.0,Male,2023-04-21,61730.0,Nigeria,sam.wilson@mail.com,5409.0,2023-11-23,Active
419,Chris O'Neil,44.0,Female,2023-05-28,,United States,chris.oneil@email.com,273.39,,Active
420,Linda White,28.0,Female,2022-10-07,,United Kingdom,linda.white@mail.com,,2023-07-31,Active
421,Tom Hardy,,Female,2022-08-04,71626.0,Canada,,,2023-09-06,Inactive
422,John Doe,,Female,2023-02-28,65266.0,United States,john.doe@mail.com,25.16,2022-01-13,Active
423,Tom Hardy,67.0,Female,2023-01-15,30613.0,United States,,,,Active
424,Linda White,,Male,2022-02-07,,United Kingdom,linda.white@email.com,106.08,2023-08-06,Active
425,David Kim,,Male,2023-08-26,38351.0,United Kingdom,david.kim@mail.com,367.16,2022-01-13,Active
426,John Doe,,Female,2024-05-14,,South Korea,,,,Active
427,Kate Moss,,Male,2022-03-25,75190.0,United States,kate.moss@email.com,106.47,2022-04-10,Active
428,John Doe,,Female,2022-04-21,52334.0,Nigeria,john.doe@mail.com,399.11,2023-08-16,Active
429,Jane Smith,,Male,2024-04-01,,Nigeria,jane.smith@email.com,,2022-01-13,Active
430,Emily Davis,,Female,2022-01-13,70581.0,Nigeria,emily.davis@mail.com,8439.0,2022-07-17,Active
431,Mike Brown,,Female,2023-06-06,57591.0,Canada,mike.brown@email.com,,2023-03-23,Active
432,Kate Moss,,Male,2022-12-18,,United States,kate.moss@email.com,,2022-07-25,Active
433,David Kim,30.0,Female,2022-01-13,49636.0,Nigeria,david.kim@email.com,,2023-10-17,Active
434,David Kim,,Female,2022-07-30,84138.0,Nigeria,david.kim@email.com,,2022-07-19,Active
435,David Kim,,Female,2022-01-13,46119.0,United Kingdom,david.kim@email.com,96.28,2022-05-21,Active
436,David Kim,,Female,2022-06-25,37765.0,United States,david.kim@email.com,,2023-10-14,Active
437,David Kim,,Female,2022-02-24,,Canada,david.kim@email.com,,2024-02-09,Active
438,Bob Gray,30.0,Female,2023-05-10,,Nigeria,bob.gray@mail.com,,2022-07-27,Active
439,David Kim,,Male,2022-09-18,79258.0,United Kingdom,,,2022-12-11,Active
440,Alice Blue,,Male,2023-01-27,58946.0,United Kingdom,alice.blue@mail.com,5825.0,2023-10-22,Inactive
441,Sarah Connor,30.0,Female,2022-12-08,46385.0,United Kingdom,sarah.connor@email.com,,,Active
442,Linda White,,Male,2024-02-15,,United States,,,2023-08-25,Active
443,Mike Brown,,Female,2022-08-03,,United States,,78.09,2023-11-06,Inactive
444,Alice Blue,,Male,2022-01-13,,United States,alice.blue@email.com,,2022-01-13,Active
445,David Kim,,Female,2022-11-08,,South Korea,david.kim@email.com,25.71,2022-03-13,Inactive
446,Emily Davis,,Male,2023-01-13,51415.0,Nigeria,emily.davis@email.com,,2022-03-12,Inactive
447,David Kim,,Male,2022-01-13,,Canada,,108.83,2022-01-13,Active
448,Eve Black,,Male,2022-10-22,,United Kingdom,,,2023-09-25,Active
449,Anna Lee,,Male,2022-09-03,,South Korea,,,2024-02-20,Active
450,Sarah Connor,,Female,2022-06-18,63165.0,Canada,sarah.connor@email.com,,2023-02-13,Active
451,John Doe,,Female,2024-02-06,60235.0,United States,john.doe@mail.com,,2022-10-13,Active
452,Sarah Connor,,Female,2022-06-22,74392.0,United States,,1564.0,2022-01-13,Active
453,Tom Hardy,30.0,Male,2022-02-19,46364.0,United Kingdom,tom.hardy@email.com,54.78,2022-07-16,Active
454,Anna Lee,30.0,Male,2024-04-15,,United Kingdom,anna.lee@mail.com,,2022-08-07,Active
455,,59.0,Female,2022-08-06,,United Kingdom,anna.lee@mail.com,,2024-02-25,Active
456,Anna Lee,,Female,2023-02-02,,Nigeria,anna.lee@mail.com,1289.0,2022-01-13,Inactive
457,Sam Wilson,18.0,Male,2024-02-17,,Nigeria,sam.wilson@email.com,,2022-07-26,Inactive
458,Jane Smith,,Male,2022-05-18,72179.0,South Korea,,,2022-12-06,Inactive
459,Kate Moss,,Female,2022-01-13,87193.0,South Korea,,99.94,2022-03-13,Inactive
460,David Kim,,Female,2023-06-04,77512.0,United Kingdom,david.kim@email.com,,2022-01-13,Active
461,David Kim,68.0,Male,2023-02-12,60848.0,Nigeria,david.kim@mail.com,,,Active
462,Alice Blue,30.0,Male,2022-06-06,54933.0,United Kingdom,,148.78,2024-01-03,Inactive
463,,,Female,2023-03-02,55168.0,United Kingdom,david.kim@mail.com,493.89,2022-01-13,Inactive
464,David Kim,30.0,Female,2023-05-16,72657.0,Nigeria,david.kim@mail.com,,2023-11-24,Active
465,Bob Gray,,Male,2023-08-16,37650.0,Nigeria,,,2022-06-19,Active
466,Sam Wilson,30.0,Male,2024-01-22,,Nigeria,sam.wilson@email.com,,,Inactive
467,,30.0,Female,2023-11-02,41182.0,Nigeria,eve.black@email.com,,2022-01-13,Inactive
468,Anna Lee,,Male,2024-06-11,,United States,anna.lee@mail.com,,2022-03-07,Active
469,Emily Davis,61.0,Male,2022-01-13,81721.0,United States,emily.davis@email.com,7154.0,2024-02-19,Active
470,Robert Brown,,Male,2022-11-19,73586.0,Nigeria,robert.brown@mail.com,38.05,,Active
471,,,Female,2024-02-09,,Canada,chris.oneil@mail.com,,,Active
472,Jane Smith,,Female,2022-08-28,,United States,,,2022-01-13,Active
473,,,Female,2023-07-16,88747.0,United States,,,2023-11-07,Active
474,John Doe,,Female,2024-01-07,,United States,john.doe@mail.com,76.52,2022-01-13,Active
475,Mike Brown,,Female,2024-03-14,44650.0,United States,,6574.0,2022-01-13,Active
476,Chris O'Neil,,Male,2022-01-13,65101.0,Nigeria,,3069.0,2023-08-28,Active
477,John Doe,,Male,2024-05-07,74563.0,United States,john.doe@mail.com,1562.0,2023-05-30,Active
478,Eve Black,,Female,2023-01-21,,United Kingdom,eve.black@mail.com,,2024-01-15,Inactive
479,John Doe,,Female,2022-12-23,,United Kingdom,,,,Active
480,Jane Smith,,Female,2022-06-17,75610.0,United Kingdom,jane.smith@email.com,112.79,2024-05-26,Active
481,Alice Blue,28.0,Male,2023-05-01,,Nigeria,alice.blue@mail.com,,,Inactive
482,Tom Hardy,,Female,2023-01-20,,Nigeria,,319.84,2022-03-26,Active
483,,,Male,2022-01-13,41868.0,Canada,emily.davis@mail.com,354.34,2024-01-01,Active
484,Tom Hardy,,Male,2023-06-16,73160.0,United States,tom.hardy@mail.com,,2022-05-12,Active
485,Kate Moss,66.0,Male,2023-06-03,65679.0,Nigeria,kate.moss@mail.com,1756.0,2022-10-28,Active
486,Eve Black,30.0,Male,2023-06-07,73425.0,United Kingdom,eve.black@email.com,,2022-08-10,Inactive
487,Alice Blue,,Female,2022-06-17,35456.0,Nigeria,alice.blue@mail.com,,2023-12-15,Active
488,Sam Wilson,,Female,2022-01-13,46220.0,United Kingdom,sam.wilson@email.com,,,Active
489,Susan Green,,Female,2022-10-08,54717.0,Nigeria,susan.green@email.com,3879.0,2022-11-10,Active
490,Susan Green,,Male,2022-04-12,50840.0,United States,,9711.0,2024-05-20,Active
491,Chris O'Neil,,Female,2023-11-05,,United Kingdom,chris.oneil@email.com,,2023-03-05,Active
492,Susan Green,,Female,2023-06-18,71656.0,United Kingdom,,387.58,2022-01-13,Active
493,Mike Brown,53.0,Female,2023-11-25,,South Korea,mike.brown@mail.com,71.1,2023-12-21,Active
494,Jane Smith,,Female,2022-03-18,63664.0,United States,,252.8,2022-01-13,Active
495,Linda White,,Male,2024-01-26,,South Korea,linda.white@email.com,468.35,2023-09-23,Active
496,Susan Green,,Male,2022-01-10,62246.0,United States,susan.green@mail.com,262.02,2022-01-08,Inactive
497,Eve Black,,Female,2023-07-04,,Canada,eve.black@email.com,78.54,2024-06-10,Inactive
498,,,Male,2022-02-02,,United Kingdom,linda.white@email.com,,2022-01-13,Active
499,Chris O'Neil,,Female,2022-12-19,,Nigeria,,,2022-10-16,Active
500,Emily Davis,,Female,2022-10-15,75937.0,Nigeria,emily.davis@email.com,9230.0,2024-05-25,Active
501,Chris O'Neil,,Female,2022-01-19,86646.0,Nigeria,,,2022-01-13,Active
502,Jane Smith,,Male,2023-12-30,50961.0,United States,jane.smith@email.com,,2022-10-14,Inactive
503,Michael Johnson,,Male,2022-01-13,80493.0,Nigeria,,9664.0,2023-10-28,Active
504,Tom Hardy,,Female,2023-09-09,,United Kingdom,tom.hardy@email.com,2226.0,2022-11-05,Active
505,,30.0,Female,2022-09-16,,United States,,9581.0,2022-06-20,Active
506,Jane Smith,,Female,2023-05-22,,Nigeria,jane.smith@mail.com,,2022-01-13,Active
507,Sam Wilson,,Male,2024-05-22,76416.0,South Korea,sam.wilson@email.com,,2023-10-17,Inactive
508,Michael Johnson,,Male,2022-04-29,,Nigeria,,,2023-02-23,Active
509,John Doe,,Male,2022-01-17,72849.0,South Korea,john.doe@email.com,,2023-10-07,Active
510,Emily Davis,,Female,2022-04-06,60106.0,United States,emily.davis@email.com,,,Inactive
511,Anna Lee,61.0,Female,2022-03-15,,Nigeria,anna.lee@email.com,1193.0,,Active
512,John Doe,,Female,2024-02-28,,United States,john.doe@email.com,,2022-03-29,Active
513,Bob Gray,,Female,2022-01-13,75353.0,South Korea,bob.gray@email.com,2684.0,2023-06-08,Active
514,,,Male,2023-11-03,,Nigeria,emily.davis@mail.com,,2022-08-18,Active
515,Mike Brown,25.0,Male,2023-09-12,,Nigeria,mike.brown@mail.com,,2022-10-21,Active
516,Eve Black,34.0,Female,2024-03-07,39684.0,Canada,eve.black@mail.com,400.46,2024-01-15,Active
517,Robert Brown,,Male,2023-05-22,75444.0,Nigeria,robert.brown@email.com,,2022-01-13,Active
518,Emily Davis,30.0,Male,2024-03-06,45413.0,United States,emily.davis@email.com,6937.0,2022-05-17,Active
519,Susan Green,,Female,2022-05-28,43810.0,United States,susan.green@mail.com,,2023-12-14,Active
520,Sarah Connor,30.0,Female,2022-01-31,39258.0,United Kingdom,sarah.connor@email.com,,2022-05-24,Active
521,Robert Brown,,Male,2022-06-09,69595.0,South Korea,robert.brown@email.com,8443.0,2022-09-22,Active
522,Anna Lee,,Female,2024-01-31,70569.0,United Kingdom,,,2023-10-31,Inactive
523,Jane Smith,,Male,2022-04-22,,Nigeria,jane.smith@email.com,127.37,,Active
524,John Doe,30.0,Female,2023-10-16,47640.0,United States,john.doe@mail.com,493.38,2022-11-13,Active
525,Tom Hardy,,Male,2022-05-13,,South Korea,tom.hardy@email.com,256.07,2022-01-13,Active
526,Linda White,61.0,Female,2022-04-06,,United States,linda.white@mail.com,9459.0,2024-02-27,Inactive
527,Robert Brown,57.0,Female,2024-03-03,,United States,robert.brown@email.com,287.78,2022-01-13,Active
528,Eve Black,,Female,2022-01-13,53811.0,United States,eve.black@email.com,,2022-09-20,Active
529,,,Male,2023-11-28,,Nigeria,,,2022-01-13,Active
530,Emily Davis,,Male,2022-10-25,67364.0,United States,emily.davis@email.com,,2023-10-20,Active
531,Anna Lee,,Female,2022-12-03,,Canada,anna.lee@email.com,,2023-07-13,Inactive
532,David Kim,20.0,Male,2024-03-19,43986.0,United Kingdom,david.kim@email.com,,2022-06-30,Active
533,Michael Johnson,,Male,2022-08-08,84430.0,United States,,,2023-03-06,Active
534,Anna Lee,,Male,2022-01-13,,United Kingdom,anna.lee@email.com,,2024-04-23,Inactive
535,Bob Gray,49.0,Female,2022-01-13,77335.0,Canada,bob.gray@email.com,320.8,2022-01-13,Inactive
536,Tom Hardy,,Male,2022-01-15,31061.0,United Kingdom,tom.hardy@mail.com,,2022-01-13,Active
537,Sam Wilson,,Female,2023-03-15,,United States,sam.wilson@mail.com,,2024-05-27,Active
538,Mike Brown,57.0,Female,2024-02-07,,United States,mike.brown@mail.com,,2023-07-19,Inactive
539,Eve Black,,Female,2023-12-22,54552.0,South Korea,,,2024-03-25,Active
540,,,Male,2024-04-19,,Nigeria,alice.blue@email.com,4156.0,2022-01-13,Active
541,Chris O'Neil,,Male,2023-06-14,45136.0,United States,chris.oneil@mail.com,,2022-06-12,Active
542,,18.0,Male,2022-01-13,55061.0,United States,,,2022-08-16,Active
543,Emily Davis,,Female,2022-02-22,,United States,emily.davis@mail.com,,2022-05-06,Active
544,Michael Johnson,,Male,2024-05-08,36597.0,United States,,,2023-01-20,Inactive
545,Anna Lee,,Male,2024-05-25,52466.0,Canada,anna.lee@mail.com,3595.0,2022-01-13,Active
546,,,Male,2022-04-28,51465.0,United Kingdom,kate.moss@email.com,,2022-01-13,Active
547,Bob Gray,30.0,Female,2022-07-17,,United Kingdom,,,2024-01-10,Active
548,Alice Blue,30.0,Male,2023-09-14,,Nigeria,,,2022-01-13,Active
549,Linda White,,Female,2022-01-31,83021.0,Nigeria,linda.white@email.com,,2024-03-09,Active
550,Robert Brown,,Female,2023-08-05,66807.0,Nigeria,,304.88,2022-01-13,Active
551,Alice Blue,,Male,2024-04-01,33066.0,Nigeria,alice.blue@email.com,6355.0,2023-08-14,Active
552,John Doe,,Male,2023-07-01,72256.0,United States,,,2022-12-21,Active
553,Robert Brown,,Female,2023-04-11,85251.0,United States,robert.brown@email.com,119.77,2024-06-01,Inactive
554,Mike Brown,30.0,Male,2023-12-06,87889.0,United States,mike.brown@email.com,,2024-03-21,Inactive
555,Chris O'Neil,,Female,2024-02-11,73793.0,South Korea,chris.oneil@mail.com,,2024-01-19,Active
556,Michael Johnson,,Male,2024-05-05,75545.0,United States,,,2022-07-12,Active
557,David Kim,30.0,Male,2024-02-18,72945.0,South Korea,david.kim@email.com,,2024-06-07,Inactive
558,Mike Brown,30.0,Female,2022-04-15,87422.0,United States,mike.brown@email.com,,,Active
559,Bob Gray,25.0,Male,2023-03-18,,Nigeria,bob.gray@mail.com,,,Active
560,Alice Blue,,Male,2022-01-13,58414.0,United States,alice.blue@mail.com,131.98,,Active
561,Michael Johnson,,Female,2023-09-28,55748.0,United Kingdom,michael.johnson@mail.com,,2024-03-15,Active
562,Linda White,30.0,Female,2023-09-30,,United Kingdom,linda.white@email.com,,2023-04-12,Active
563,Alice Blue,29.0,Female,2022-01-13,53078.0,United States,,437.88,2023-08-04,Active
564,Sam Wilson,27.0,Male,2024-04-03,,Nigeria,sam.wilson@mail.com,,2024-04-27,Active
565,Sam Wilson,56.0,Male,2023-12-04,56890.0,United States,,,2022-04-02,Active
566,Michael Johnson,,Male,2022-06-29,88195.0,Nigeria,michael.johnson@mail.com,,,Active
567,Robert Brown,,Male,2024-03-22,37221.0,Canada,robert.brown@mail.com,3461.0,2023-10-01,Active
568,Linda White,,Male,2022-01-13,38089.0,Canada,,12.49,2022-01-13,Active
569,Chris O'Neil,,Female,2022-01-13,35289.0,United Kingdom,chris.oneil@email.com,,2022-04-11,Active
570,Linda White,30.0,Female,2023-12-01,38892.0,South Korea,linda.white@email.com,5871.0,2023-04-18,Active
571,Sarah Connor,30.0,Female,2023-12-31,53212.0,Canada,,1453.0,,Active
572,Mike Brown,,Male,2023-06-09,,United Kingdom,mike.brown@email.com,,2023-04-19,Active
573,Jane Smith,,Male,2022-01-13,,Nigeria,jane.smith@email.com,69.51,2022-01-13,Active
