User_ID,Name,Age,Gender,Join_Date,Salary,Country,Email,Purchase_Amount,Last_Login,Subscription_Status
0255,Anna Lee,,Female,Sep 27 2022,$70981,South Korea,anna.lee@mail.com,NaN,Jun 29 2023,Inactive
0256,Mike Brown,128,F,2023/09/25,NaN,Canada,mike.brown@email.com,1813,not available,Active
0257,Linda White,212,Male,27/08/2022,30965 NGN,UK,linda.white@email,-64,2022-02-02,Inactive
0258,Jane Smith,thirty,F,2022/07/05,83559 NGN,USA,jane.smith@email.com,-92,2023-03-30,Inactive
0259,Bob Gray,233,Female,2023/04/30,$51172,USA,bob.gray@mail.com,NaN,2022/11/02,Active
0260,David Kim,NaN,Male,2022-13-01,37841 NGN,UK,david.kim@email.com,8786,29/02/2024,Inactive
0261,Eve Black,186,Male,03/03/2022,NaN,US,eve.black@email.com,-41,2022/01/22,Inactive
0262,Michael Johnson,thirty,M,10/07/2023,$67139,South Korea,michael.johnson@email,5510,2023-07-22,Actve
0263,Chris O'Neil,thirty,M,2022-13-01,abc,United States,chris.oneil@email.com,NaN,06/11/2023,Actve
0264,Eve Black,NaN,F,2023-10-19,NaN,US,eve.black@email.com,419.24,2023-05-13,Active
0265,Tom Hardy,51,M,2022-08-15,abc,Canada,tom.hardy@email.com,NaN,2023-03-02,Actve
0266,Michael Johnson,NaN,Male,2022-08-10,$77524,South Korea,michael.johnson@email,5075,2022-07-03,Actve
0267,Susan Green,62,Female,2022-13-01,NaN,Nigeria,susan.green@mail.com,NaN,2023/07/18,ACTIVE
0268,Alice Blue,thirty,male,2022-13-01,78796 USD,Nigeria,alice.blue@email,229.27,2022-13-01,Inactive
0269,N/A,NaN,Male,2022-13-01,NaN,United States,linda.white@email.com,,20/08/2023,active
0270,Linda White,?,female,Mar 21 2022,41331 NGN,US,linda.white@mail.com,324.7,2024/02/29,ACTIVE
0271,Alice Blue,158,female,May 19 2024,33547 USD,South Korea,alice.blue@email.com,NaN,2022-08-15,ACTIVE
0272,Bob Gray,54,Female,Mar 19 2023,$39700,Nigeria,bob.gray@email.com,1807,2022-13-01,ACTIVE
0273,Chris O'Neil,?,F,2022-13-01,abc,South Korea,chris.oneil@email.com,NaN,2023-08-13,ACTIVE
0274,Alice Blue,NaN,male,2023/11/03,41092 USD,Canada,alice.blue@mail.com,,2022-06-09,Active
0275,Emily Davis,27,M,2023/12/12,59495 NGN,USA,emily.davis@email,,2022-13-01,ACTIVE
0276,Chris O'Neil,,male,2023/11/11,41162,United Kingdom,chris.oneil@email.com,396.7,Jan 09 2022,active
0277,Susan Green,174,F,2022-13-01,76510,Nigeria,susan.green@email,,2023-04-14,Inactive
0278,Sam Wilson,200,Female,2022/01/19,abc,United Kingdom,sam.wilson@email.com,498.04,2024-06-18,Actve
0279,Michael Johnson,200,Female,2022-13-01,NaN,UK,michael.johnson@email,NaN,2022-13-01,Inactive
0280,David Kim,238,Female,2024/06/02,abc,South Korea,david.kim@email.com,3378,2022-13-01,Actve
0281,Sarah Connor,NaN,F,Feb 26 2023,abc,United Kingdom,sarah.connor@email.com,,not available,Actve
0282,Michael Johnson,thirty,Female,2022/08/25,abc,Canada,michael.johnson@email.com,NaN,Feb 01 2023,Inactive
0283,Anna Lee,20,M,27/02/2023,$79661,US,anna.lee@email.com,NaN,Sep 10 2022,Active
0284,Tom Hardy,thirty,male,2022-13-01,37164 NGN,Canada,tom.hardy@email.com,9498,2022-13-01,ACTIVE
0285,Sam Wilson,NaN,F,2023/02/12,$60234,NIG,sam.wilson@email,,2023-10-24,Actve
0286,Sarah Connor,?,F,Feb 28 2023,$31632,Canada,sarah.connor@mail.com,449.34,2023-12-10,Active
0287,Sarah Connor,58,male,2022-13-01,$70112,NIG,sarah.connor@mail.com,NaN,07/11/2023,Inactive
0288,Anna Lee,NaN,M,2024/01/18,$71055,US,anna.lee@email.com,480.61,2022-13-01,Active
0289,Eve Black,,F,2022-13-01,69328,UK,eve.black@mail.com,146.28,2022-02-26,Inactive
0290,Jane Smith,NaN,Male,Feb 20 2022,$41681,United Kingdom,jane.smith@mail.com,-90,2023-01-04,active
0291,Robert Brown,,male,Mar 08 2022,38817,United Kingdom,robert.brown@email,,Apr 22 2022,Actve
0292,Linda White,thirty,male,01/10/2023,NaN,Canada,linda.white@mail.com,,27/08/2022,Active
0293,N/A,130,Female,Mar 29 2024,32981 USD,Nigeria,sarah.connor@mail.com,,2022/09/18,active
0294,Sam Wilson,67,female,Dec 08 2022,NaN,USA,sam.wilson@email.com,-44,Oct 24 2023,Inactive
0295,Bob Gray,,F,2022-13-01,NaN,Nigeria,bob.gray@mail.com,NaN,not available,Inactive
0296,Michael Johnson,196,male,2022-13-01,69694 NGN,United States,michael.johnson@mail.com,NaN,2022-10-06,ACTIVE
0297,Emily Davis,thirty,M,2022/06/29,81442,UK,emily.davis@email.com,8907,2022-13-01,active
0298,Robert Brown,232,Female,Jul 30 2022,abc,South Korea,robert.brown@email.com,NaN,2022-13-01,active
0299,John Doe,NaN,Female,2022/07/17,64883 USD,Canada,john.doe@mail.com,NaN,30/09/2023,Actve
0300,Susan Green,136,M,11/08/2023,34668 USD,Nigeria,susan.green@mail.com,-17,Feb 21 2022,Active
0301,Mike Brown,thirty,M,16/11/2022,abc,South Korea,mike.brown@email.com,8629,2024-04-12,ACTIVE
0302,Linda White,,Female,2022-13-01,46911 USD,NIG,linda.white@email.com,NaN,Jan 31 2022,Active
0303,Susan Green,NaN,male,2022-13-01,36745 NGN,US,susan.green@email,5949,28/08/2023,Actve
0304,Emily Davis,48,M,Aug 02 2022,67172 USD,South Korea,emily.davis@mail.com,2276,2022/04/28,Actve
0305,Sarah Connor,,Male,2022-13-01,80550 NGN,Nigeria,sarah.connor@email,,18/08/2023,Inactive
0306,Bob Gray,,Female,2022/07/30,abc,United Kingdom,bob.gray@email,2462,not available,Actve
0307,Tom Hardy,NaN,male,2022-13-01,83788 USD,US,tom.hardy@email,8073,Nov 22 2022,ACTIVE
0308,Alice Blue,,Female,2022/07/12,85047 NGN,United States,alice.blue@email,,not available,Active
0309,Chris O'Neil,?,Male,May 21 2022,abc,NIG,chris.oneil@mail.com,7948,29/01/2023,Inactive
0310,Alice Blue,227,Female,Dec 31 2023,NaN,Nigeria,alice.blue@email.com,NaN,09/05/2023,Actve
0311,Michael Johnson,thirty,Male,2022-09-09,abc,South Korea,michael.johnson@mail.com,6628,2022-13-01,ACTIVE
0312,Robert Brown,NaN,Female,2022-13-01,47068,Canada,robert.brown@mail.com,5780,not available,ACTIVE
0313,Mike Brown,NaN,Female,2023/09/23,86220 USD,USA,mike.brown@mail.com,-23,29/06/2022,ACTIVE
0314,Anna Lee,20,Female,Sep 02 2023,79332 NGN,NIG,anna.lee@email.com,,2024-05-12,active
0315,Sarah Connor,,M,May 03 2023,abc,NIG,sarah.connor@email,138.69,Mar 27 2024,active
0316,Sam Wilson,thirty,female,2022-13-01,72733 USD,Nigeria,sam.wilson@email,5183,2022-13-01,Inactive
0317,Sam Wilson,NaN,male,2022-01-11,30783 NGN,US,sam.wilson@mail.com,,2022-09-15,Active
0318,Mike Brown,thirty,female,2022-05-05,NaN,United States,mike.brown@email,331.63,Sep 17 2022,Active
0319,Bob Gray,209,female,2024/02/28,40614,United Kingdom,bob.gray@email.com,NaN,Sep 29 2022,Active
0320,Eve Black,?,female,19/05/2023,65430 NGN,UK,eve.black@mail.com,325.24,not available,Active
0321,Michael Johnson,?,female,2023-10-18,73555 NGN,United Kingdom,michael.johnson@email.com,1060,Feb 29 2024,ACTIVE
0322,Tom Hardy,thirty,Female,Jan 04 2022,NaN,South Korea,tom.hardy@email,173.39,2023/10/25,Actve
0323,Robert Brown,174,Female,Jun 30 2022,$73301,United Kingdom,robert.brown@mail.com,-14,not available,ACTIVE
0324,David Kim,106,male,Sep 02 2022,NaN,United Kingdom,david.kim@email,271.63,Dec 12 2022,Active
0325,David Kim,,female,2022-13-01,45268,USA,david.kim@mail.com,-84,26/09/2023,Inactive
0326,John Doe,21,F,2022-13-01,34191,US,john.doe@email,301.54,Mar 13 2023,active
0327,Sarah Connor,?,M,2024-05-06,$68868,Nigeria,sarah.connor@email.com,,Jul 21 2023,Inactive
0328,Jane Smith,?,Male,2024-06-19,30416,United States,jane.smith@email.com,-76,22/03/2024,Inactive
0329,Chris O'Neil,,Female,2022-13-01,abc,Canada,chris.oneil@mail.com,NaN,26/07/2023,Active
0330,Sam Wilson,thirty,male,13/08/2022,48115,UK,sam.wilson@email.com,-88,2023-11-18,active
0331,Linda White,thirty,F,2022-02-14,$65216,United States,linda.white@email.com,,Aug 30 2023,Inactive
0332,Robert Brown,?,Male,31/08/2022,$54610,US,robert.brown@email,,17/09/2023,ACTIVE
0333,Susan Green,149,M,2022/10/04,38336,USA,susan.green@email,-60,2022/12/18,Actve
0334,Anna Lee,thirty,male,2024-05-25,NaN,Canada,anna.lee@email.com,299.87,24/01/2024,active
0335,Alice Blue,thirty,Male,2023-03-04,abc,South Korea,alice.blue@email.com,218.59,2022-13-01,Active
0336,Alice Blue,NaN,Female,2023-10-26,abc,United Kingdom,alice.blue@email.com,-74,22/05/2022,active
0337,Bob Gray,,female,2022/12/07,57911 USD,South Korea,bob.gray@mail.com,2326,2022-13-01,active
0338,Jane Smith,thirty,Male,10/01/2023,NaN,US,jane.smith@mail.com,NaN,2022-13-01,Inactive
0339,Emily Davis,228,F,2022-10-11,54432 USD,Canada,emily.davis@email,8703,Jun 30 2023,Actve
0340,Susan Green,?,F,Mar 31 2022,$88847,United Kingdom,susan.green@email.com,,2022-13-01,Active
0341,Linda White,?,F,Dec 22 2022,abc,USA,linda.white@email,4806,2023/02/26,ACTIVE
0342,Sam Wilson,NaN,male,16/05/2022,81725 USD,UK,sam.wilson@email,,2022-13-01,Inactive
0343,Kate Moss,?,Female,2022/04/30,$67652,Canada,kate.moss@email,NaN,Jun 01 2022,Actve
0344,Anna Lee,,F,Feb 26 2024,$50985,USA,anna.lee@mail.com,NaN,2022-13-01,ACTIVE
0345,Robert Brown,64,Female,2023/11/26,31625 NGN,UK,robert.brown@email,1901,2023/08/21,Inactive
0346,John Doe,thirty,F,2022/07/19,NaN,South Korea,john.doe@email.com,,Mar 14 2023,active
0347,John Doe,,male,Mar 31 2022,78596 NGN,Canada,john.doe@email,-94,25/08/2023,Inactive
0348,Linda White,51,male,2024-02-14,30433 NGN,United Kingdom,linda.white@email,,2022-13-01,ACTIVE
0349,Jane Smith,NaN,F,27/07/2023,31758,United States,jane.smith@email,157.08,22/10/2022,ACTIVE
0350,N/A,,Male,2022-13-01,NaN,NIG,emily.davis@email,NaN,2023/08/13,Inactive
0351,Jane Smith,NaN,Female,2022/02/24,abc,Nigeria,jane.smith@email.com,2258,2023-10-06,Actve
0352,Anna Lee,NaN,female,2023-12-16,NaN,Nigeria,anna.lee@email.com,NaN,26/02/2023,Active
0353,David Kim,thirty,male,Dec 08 2023,60178,US,david.kim@email.com,NaN,2022-13-01,Actve
0354,Robert Brown,107,Male,16/08/2022,$75091,United Kingdom,robert.brown@email.com,112.82,not available,ACTIVE
0355,N/A,108,male,Aug 31 2023,37793 USD,USA,alice.blue@email.com,157.81,30/07/2022,active
0356,John Doe,thirty,M,2022-13-01,abc,UK,john.doe@mail.com,1229,16/07/2022,Actve
0357,John Doe,thirty,female,2022-13-01,42132 NGN,US,john.doe@email.com,,2023/02/22,Active
0358,Bob Gray,NaN,female,2022-10-23,51503 NGN,US,bob.gray@email,-77,Feb 22 2023,Inactive
0359,Mike Brown,221,M,Jul 03 2022,74046,NIG,mike.brown@email,266.1,15/02/2023,Active
0360,Susan Green,thirty,F,May 06 2022,77526 NGN,United Kingdom,susan.green@mail.com,-76,Nov 14 2023,Actve
0361,Michael Johnson,47,M,17/05/2023,$71180,USA,michael.johnson@email.com,371.52,27/01/2023,active
0362,Sarah Connor,,F,Jul 26 2022,NaN,United Kingdom,sarah.connor@mail.com,178.37,2022-02-02,ACTIVE
0363,Bob Gray,,Male,2022-13-01,73215 USD,United States,bob.gray@email,-40,2022-13-01,Actve
0364,Eve Black,28,F,2022-13-01,NaN,Nigeria,eve.black@email,,2022/12/24,ACTIVE
0365,Sarah Connor,NaN,Male,09/11/2023,abc,United Kingdom,sarah.connor@mail.com,NaN,2022-13-01,active
0366,Jane Smith,thirty,F,Oct 01 2022,68534,Nigeria,jane.smith@email,-42,2023/11/23,ACTIVE
0367,Sam Wilson,?,male,Nov 03 2022,43222 NGN,US,sam.wilson@mail.com,NaN,2022-13-01,Active
0368,Sarah Connor,thirty,male,02/05/2023,52761,United Kingdom,sarah.connor@mail.com,NaN,2022-13-01,Actve
0369,Bob Gray,53,female,2022-13-01,$62715,Canada,bob.gray@email,8106,2022/03/03,ACTIVE
0370,Chris O'Neil,,F,23/11/2022,85441 NGN,United Kingdom,chris.oneil@email,-33,2022-06-03,Inactive
0371,Linda White,,female,07/02/2022,$47872,USA,linda.white@email,396.94,2023-05-13,Active
0372,Robert Brown,NaN,female,Nov 05 2023,abc,United States,robert.brown@email.com,64.85,Apr 28 2024,Active
0373,Emily Davis,NaN,male,25/01/2024,$57713,United States,emily.davis@email.com,-36,Aug 27 2023,Actve
0374,Susan Green,thirty,F,2023/05/02,$87634,Nigeria,susan.green@email,1345,not available,Active
0375,Emily Davis,179,female,2022-13-01,$86816,Canada,emily.davis@email,NaN,not available,Inactive
0376,Linda White,212,M,2024-06-19,47959,Canada,linda.white@email,371.1,2022-13-01,Active
0377,Susan Green,240,M,2023-04-10,abc,United States,susan.green@mail.com,227.27,2023/10/06,Actve
0378,Mike Brown,232,female,2022-13-01,74941 NGN,Nigeria,mike.brown@email,NaN,2023/08/31,Inactive
0379,Mike Brown,,male,2022-08-18,abc,UK,mike.brown@email.com,,not available,Actve
0380,Alice Blue,NaN,Female,2023-08-04,NaN,NIG,alice.blue@email,,2022/07/15,ACTIVE
0381,Tom Hardy,NaN,female,Nov 25 2023,41820 NGN,United States,tom.hardy@email.com,4858,2022-13-01,ACTIVE
0382,N/A,182,F,Dec 05 2023,76429 NGN,United Kingdom,mike.brown@email.com,NaN,2022-13-01,Actve
0383,N/A,NaN,F,19/11/2023,NaN,USA,jane.smith@mail.com,-22,17/06/2024,Active
0384,Robert Brown,NaN,Male,17/11/2022,62716 USD,Nigeria,robert.brown@email,5321,Jun 18 2022,Inactive
0385,Kate Moss,60,Female,02/06/2022,42002,Canada,kate.moss@email,90.14,May 22 2023,active
0386,Kate Moss,128,Female,2022-05-07,43351 USD,United States,kate.moss@email.com,4479,Jan 05 2022,Active
0387,Emily Davis,NaN,Male,Oct 19 2022,NaN,US,emily.davis@email,-11,2022/10/03,Active
0388,Bob Gray,?,Female,2024/06/02,51179,US,bob.gray@mail.com,-49,2022-09-03,Active
0389,David Kim,NaN,female,2024-02-10,49565 NGN,NIG,david.kim@mail.com,NaN,2022-13-01,Inactive
0390,Eve Black,NaN,male,2023-09-07,79577 NGN,Nigeria,eve.black@mail.com,101.31,not available,active
0391,Bob Gray,,male,2023/10/07,60685 NGN,US,bob.gray@email,,2022-13-01,Active
0392,Jane Smith,,Male,2023/04/21,NaN,US,jane.smith@mail.com,,2024-05-13,Active
0393,Alice Blue,thirty,female,2022-13-01,82942 USD,Nigeria,alice.blue@email.com,113.42,Jan 19 2022,Active
0394,John Doe,217,F,2024/06/08,NaN,Nigeria,john.doe@mail.com,NaN,not available,Inactive
0395,John Doe,104,Female,29/05/2024,abc,United States,john.doe@mail.com,,not available,ACTIVE
0396,Chris O'Neil,?,Female,Jan 27 2024,60899,Canada,chris.oneil@mail.com,128.89,Apr 16 2022,ACTIVE
0397,Kate Moss,,F,10/06/2023,76811,South Korea,kate.moss@email.com,NaN,2023-03-04,ACTIVE
0398,Susan Green,?,M,Jan 14 2024,52534 NGN,UK,susan.green@mail.com,6556,03/01/2024,active
0399,Tom Hardy,,Female,2023/09/29,abc,US,tom.hardy@mail.com,,Apr 14 2022,active
0400,Emily Davis,NaN,M,01/01/2023,NaN,USA,emily.davis@email.com,175.49,2023/05/14,active
0401,Jane Smith,?,female,2024-06-13,58693 NGN,US,jane.smith@email.com,2669,not available,Active
0402,Anna Lee,?,female,2022-13-01,abc,US,anna.lee@email.com,327.08,2023-03-26,Inactive
0403,Eve Black,50,M,2023/01/17,abc,UK,eve.black@email.com,,Mar 16 2023,ACTIVE
0404,Sam Wilson,,Female,2022-13-01,34560,Nigeria,sam.wilson@email,-99,not available,Active
0405,Chris O'Neil,NaN,F,2023/02/16,89587 USD,USA,chris.oneil@email,-79,2022/07/30,ACTIVE
0406,David Kim,thirty,M,2022-13-01,65441 USD,UK,david.kim@email.com,NaN,2022-06-13,Actve
0407,Michael Johnson,177,F,2023-06-02,85154 USD,United Kingdom,michael.johnson@mail.com,258.67,Aug 10 2023,active
0408,Emily Davis,244,female,2023/11/13,49608 USD,United States,emily.davis@mail.com,195.06,2023/08/20,ACTIVE
0409,Sarah Connor,45,Male,05/03/2022,$61211,Canada,sarah.connor@email.com,7598,2024/03/08,Actve
0410,Eve Black,225,F,23/04/2024,$63147,Canada,eve.black@mail.com,9408,Aug 06 2022,Active
0411,Anna Lee,thirty,F,2022/04/23,67471 USD,USA,anna.lee@mail.com,NaN,13/05/2023,Inactive
0412,N/A,?,Female,2024-04-18,NaN,Nigeria,alice.blue@email.com,8883,Apr 09 2023,ACTIVE
0413,Chris O'Neil,,female,2023/04/05,NaN,NIG,chris.oneil@email,6554,not available,ACTIVE
0414,Michael Johnson,thirty,female,2022-13-01,72281,South Korea,michael.johnson@email.com,9877,Aug 07 2023,Actve
0415,John Doe,52,M,16/03/2024,abc,Canada,john.doe@email.com,-78,2023/05/19,ACTIVE
0416,Anna Lee,,M,2022-04-04,$65506,United Kingdom,anna.lee@email.com,,2023-02-22,Actve
0417,Robert Brown,NaN,F,12/04/2022,57054 USD,United Kingdom,robert.brown@email,,Sep 04 2023,Actve
0418,Sam Wilson,25,M,2023-04-21,61730,NIG,sam.wilson@mail.com,5409,23/11/2023,Actve
0419,Chris O'Neil,44,female,28/05/2023,NaN,United States,chris.oneil@email.com,273.39,not available,ACTIVE
0420,Linda White,28,F,Oct 07 2022,abc,UK,linda.white@mail.com,,2023/07/31,Active
0421,Tom Hardy,NaN,F,2022/08/04,71626 USD,Canada,tom.hardy@email,,2023-09-06,Inactive
0422,John Doe,102,Female,Feb 28 2023,65266,US,john.doe@mail.com,25.16,2022-13-01,active
0423,Tom Hardy,67,F,Jan 15 2023,$30613,USA,tom.hardy@email,,not available,Actve
0424,Linda White,,M,Feb 07 2022,abc,UK,linda.white@email.com,106.08,06/08/2023,Actve
0425,David Kim,?,Male,2023-08-26,38351 USD,UK,david.kim@mail.com,367.16,2022-13-01,ACTIVE
0426,John Doe,NaN,F,2024/05/14,abc,South Korea,john.doe@email,,not available,ACTIVE
0427,Kate Moss,?,M,25/03/2022,75190 NGN,US,kate.moss@email.com,106.47,Apr 10 2022,ACTIVE
0428,John Doe,NaN,Female,21/04/2022,52334,Nigeria,john.doe@mail.com,399.11,2023-08-16,Active
0429,Jane Smith,?,Male,2024-04-01,NaN,NIG,jane.smith@email.com,NaN,2022-13-01,ACTIVE
0430,Emily Davis,,F,2022-13-01,70581,Nigeria,emily.davis@mail.com,8439,2022-07-17,Active
0431,Mike Brown,?,female,2023/06/06,57591 NGN,Canada,mike.brown@email.com,,2023/03/23,Actve
0432,Kate Moss,NaN,male,2022/12/18,NaN,United States,kate.moss@email.com,-72,2022-07-25,active
0433,David Kim,thirty,female,2022-13-01,49636 NGN,Nigeria,david.kim@email.com,,17/10/2023,ACTIVE
0434,David Kim,184,F,30/07/2022,84138,Nigeria,david.kim@email.com,,2022-07-19,Active
0435,David Kim,NaN,female,2022-13-01,$46119,UK,david.kim@email.com,96.28,2022-05-21,active
0436,David Kim,NaN,female,2022-06-25,$37765,United States,david.kim@email.com,NaN,2023-10-14,Actve
0437,David Kim,NaN,Female,24/02/2022,NaN,Canada,david.kim@email.com,,Feb 09 2024,Actve
0438,Bob Gray,thirty,female,May 10 2023,NaN,NIG,bob.gray@mail.com,,27/07/2022,ACTIVE
0439,David Kim,?,M,18/09/2022,79258,United Kingdom,david.kim@email,-30,Dec 11 2022,ACTIVE
0440,Alice Blue,NaN,M,27/01/2023,$58946,United Kingdom,alice.blue@mail.com,5825,2023/10/22,Inactive
0441,Sarah Connor,thirty,Female,2022/12/08,46385 USD,United Kingdom,sarah.connor@email.com,NaN,not available,active
0442,Linda White,,male,Feb 15 2024,NaN,United States,linda.white@email,-93,Aug 25 2023,active
0443,Mike Brown,209,F,Aug 03 2022,NaN,USA,mike.brown@email,78.09,2023/11/06,Inactive
0444,Alice Blue,203,male,2022-13-01,NaN,USA,alice.blue@email.com,-43,2022-13-01,ACTIVE
0445,David Kim,,female,08/11/2022,abc,South Korea,david.kim@email.com,25.71,2022/03/13,Inactive
0446,Emily Davis,,Male,13/01/2023,51415 NGN,NIG,emily.davis@email.com,-17,12/03/2022,Inactive
0447,David Kim,?,male,2022-13-01,NaN,Canada,david.kim@email,108.83,2022-13-01,active
0448,Eve Black,110,Male,2022/10/22,abc,United Kingdom,eve.black@email,,Sep 25 2023,ACTIVE
0449,Anna Lee,200,Male,2022/09/03,abc,South Korea,anna.lee@email,-9,2024/02/20,Active
0450,Sarah Connor,,F,18/06/2022,63165,Canada,sarah.connor@email.com,-89,Feb 13 2023,Active
0451,John Doe,NaN,female,Feb 06 2024,60235,US,john.doe@mail.com,,13/10/2022,Active
0452,Sarah Connor,236,F,2022-06-22,74392 USD,United States,sarah.connor@email,1564,2022-13-01,Active
0453,Tom Hardy,thirty,Male,19/02/2022,46364 USD,UK,tom.hardy@email.com,54.78,16/07/2022,Active
0454,Anna Lee,thirty,Male,2024/04/15,abc,UK,anna.lee@mail.com,-70,2022/08/07,active
0455,N/A,59,F,06/08/2022,abc,United Kingdom,anna.lee@mail.com,,2024-02-25,Actve
0456,Anna Lee,183,female,2023/02/02,abc,Nigeria,anna.lee@mail.com,1289,2022-13-01,Inactive
0457,Sam Wilson,18,male,2024/02/17,abc,NIG,sam.wilson@email.com,NaN,Jul 26 2022,Inactive
0458,Jane Smith,213,M,2022/05/18,72179,South Korea,jane.smith@email,,06/12/2022,Inactive
0459,Kate Moss,163,female,2022-13-01,87193 NGN,South Korea,kate.moss@email,99.94,2022-03-13,Inactive
0460,David Kim,?,Female,Jun 04 2023,77512 NGN,United Kingdom,david.kim@email.com,,2022-13-01,ACTIVE
0461,David Kim,68,M,12/02/2023,60848 NGN,NIG,david.kim@mail.com,-56,not available,ACTIVE
0462,Alice Blue,thirty,male,2022/06/06,54933 NGN,United Kingdom,alice.blue@email,148.78,03/01/2024,Inactive
0463,N/A,,F,2023/03/02,55168 NGN,United Kingdom,david.kim@mail.com,493.89,2022-13-01,Inactive
0464,David Kim,thirty,female,2023-05-16,72657 NGN,NIG,david.kim@mail.com,NaN,24/11/2023,active
0465,Bob Gray,?,male,2023-08-16,37650,NIG,bob.gray@email,,2022/06/19,active
0466,Sam Wilson,thirty,M,2024-01-22,abc,Nigeria,sam.wilson@email.com,NaN,not available,Inactive
0467,N/A,thirty,F,Nov 02 2023,$41182,Nigeria,eve.black@email.com,,2022-13-01,Inactive
0468,Anna Lee,?,M,Jun 11 2024,NaN,US,anna.lee@mail.com,-38,2022-03-07,Actve
0469,Emily Davis,61,Male,2022-13-01,81721,US,emily.davis@email.com,7154,Feb 19 2024,ACTIVE
0470,Robert Brown,194,M,2022/11/19,73586 NGN,NIG,robert.brown@mail.com,38.05,not available,ACTIVE
0471,N/A,NaN,female,2024/02/09,NaN,Canada,chris.oneil@mail.com,NaN,not available,active
0472,Jane Smith,183,F,Aug 28 2022,NaN,US,jane.smith@email,-61,2022-13-01,Actve
0473,N/A,NaN,female,16/07/2023,88747 NGN,US,sam.wilson@email,,2023-11-07,ACTIVE
0474,John Doe,NaN,Female,Jan 07 2024,abc,US,john.doe@mail.com,76.52,2022-13-01,Actve
0475,Mike Brown,197,female,14/03/2024,44650 USD,US,mike.brown@email,6574,2022-13-01,active
0476,Chris O'Neil,247,Male,2022-13-01,$65101,NIG,chris.oneil@email,3069,2023-08-28,ACTIVE
0477,John Doe,?,M,May 07 2024,74563 NGN,United States,john.doe@mail.com,1562,2023/05/30,Actve
0478,Eve Black,NaN,female,2023/01/21,abc,UK,eve.black@mail.com,,2024/01/15,Inactive
0479,John Doe,208,F,Dec 23 2022,NaN,United Kingdom,john.doe@email,-25,not available,active
0480,Jane Smith,,female,Jun 17 2022,75610 NGN,United Kingdom,jane.smith@email.com,112.79,26/05/2024,ACTIVE
0481,Alice Blue,28,M,2023-05-01,NaN,Nigeria,alice.blue@mail.com,,not available,Inactive
0482,Tom Hardy,144,female,Jan 20 2023,abc,NIG,tom.hardy@email,319.84,Mar 26 2022,Actve
0483,N/A,,M,2022-13-01,41868 NGN,Canada,emily.davis@mail.com,354.34,Jan 01 2024,Active
0484,Tom Hardy,,Male,16/06/2023,73160,United States,tom.hardy@mail.com,NaN,12/05/2022,Active
0485,Kate Moss,66,Male,2023/06/03,$65679,NIG,kate.moss@mail.com,1756,28/10/2022,Actve
0486,Eve Black,thirty,male,2023-06-07,73425,UK,eve.black@email.com,,2022/08/10,Inactive
0487,Alice Blue,,female,Jun 17 2022,35456 USD,NIG,alice.blue@mail.com,NaN,2023/12/15,Actve
0488,Sam Wilson,NaN,F,2022-13-01,46220,United Kingdom,sam.wilson@email.com,-88,not available,Active
0489,Susan Green,?,Female,2022-10-08,$54717,NIG,susan.green@email.com,3879,2022-11-10,Actve
0490,Susan Green,NaN,male,12/04/2022,50840 NGN,United States,susan.green@email,9711,May 20 2024,Actve
0491,Chris O'Neil,231,Female,05/11/2023,NaN,United Kingdom,chris.oneil@email.com,,05/03/2023,ACTIVE
0492,Susan Green,NaN,F,2023/06/18,71656,United Kingdom,susan.green@email,387.58,2022-13-01,Active
0493,Mike Brown,53,F,Nov 25 2023,NaN,South Korea,mike.brown@mail.com,71.1,21/12/2023,Actve
0494,Jane Smith,?,Female,18/03/2022,63664 USD,USA,jane.smith@email,252.8,2022-13-01,Active
0495,Linda White,?,Male,26/01/2024,abc,South Korea,linda.white@email.com,468.35,2023/09/23,active
0496,Susan Green,,M,Jan 10 2022,$62246,US,susan.green@mail.com,262.02,2022/01/08,Inactive
0497,Eve Black,,Female,2023-07-04,abc,Canada,eve.black@email.com,78.54,2024-06-10,Inactive
0498,N/A,207,M,02/02/2022,abc,United Kingdom,linda.white@email.com,,2022-13-01,ACTIVE
0499,Chris O'Neil,?,Female,19/12/2022,abc,Nigeria,chris.oneil@email,-95,2022-10-16,ACTIVE
0500,Emily Davis,?,Female,2022/10/15,$75937,NIG,emily.davis@email.com,9230,25/05/2024,Active
0501,Chris O'Neil,?,F,2022-01-19,86646,NIG,chris.oneil@email,,2022-13-01,ACTIVE
0502,Jane Smith,NaN,M,30/12/2023,50961,United States,jane.smith@email.com,,Oct 14 2022,Inactive
0503,Michael Johnson,NaN,Male,2022-13-01,$80493,Nigeria,michael.johnson@email,9664,28/10/2023,Actve
0504,Tom Hardy,133,female,2023-09-09,abc,UK,tom.hardy@email.com,2226,05/11/2022,Actve
0505,N/A,thirty,female,2022/09/16,abc,US,chris.oneil@email,9581,20/06/2022,active
0506,Jane Smith,148,F,22/05/2023,NaN,NIG,jane.smith@mail.com,,2022-13-01,Active
0507,Sam Wilson,NaN,M,2024/05/22,76416 USD,South Korea,sam.wilson@email.com,,2023/10/17,Inactive
0508,Michael Johnson,?,male,2022/04/29,NaN,Nigeria,michael.johnson@email,NaN,2023/02/23,Active
0509,John Doe,?,M,Jan 17 2022,72849 USD,South Korea,john.doe@email.com,NaN,07/10/2023,ACTIVE
